"user_id","activity_levels"
3118,"{'trades': [], 'comments': []}"
3119,"{'trades': [], 'comments': []}"
3120,"{'trades': [], 'comments': []}"
3121,"{'trades': [34112, 34111], 'comments': []}"
3122,"{'trades': [34113], 'comments': []}"
3123,"{'trades': [34114], 'comments': []}"
3124,"{'trades': [34117], 'comments': []}"
3125,"{'trades': [34115], 'comments': []}"
3126,"{'trades': [34116], 'comments': []}"
3127,"{'trades': [34120], 'comments': []}"
3128,"{'trades': [34145, 34135], 'comments': []}"
3129,"{'trades': [34122], 'comments': []}"
3130,"{'trades': [34123], 'comments': []}"
3131,"{'trades': [], 'comments': []}"
3132,"{'trades': [], 'comments': []}"
3133,"{'trades': [34128], 'comments': []}"
3134,"{'trades': [34134], 'comments': []}"
3135,"{'trades': [34130], 'comments': []}"
3136,"{'trades': [34132, 34136], 'comments': []}"
3137,"{'trades': [], 'comments': []}"
3138,"{'trades': [34138], 'comments': []}"
3139,"{'trades': [34144], 'comments': []}"
3140,"{'trades': [34147], 'comments': []}"
3141,"{'trades': [], 'comments': []}"
3142,"{'trades': [34149], 'comments': []}"
3143,"{'trades': [34150], 'comments': []}"
3144,"{'trades': [], 'comments': []}"
3145,"{'trades': [34154, 34152], 'comments': []}"
3146,"{'trades': [34151], 'comments': []}"
3147,"{'trades': [], 'comments': []}"
3148,"{'trades': [34155], 'comments': []}"
3149,"{'trades': [], 'comments': []}"
3150,"{'trades': [34157], 'comments': []}"
3151,"{'trades': [34158], 'comments': []}"
3152,"{'trades': [34162], 'comments': [2228]}"
3153,"{'trades': [34160], 'comments': []}"
3154,"{'trades': [34165], 'comments': []}"
3155,"{'trades': [34163], 'comments': []}"
3156,"{'trades': [], 'comments': []}"
3157,"{'trades': [34170, 34172], 'comments': []}"
3158,"{'trades': [34171], 'comments': []}"
3159,"{'trades': [34174], 'comments': []}"
3160,"{'trades': [34176], 'comments': []}"
3161,"{'trades': [], 'comments': []}"
3162,"{'trades': [34179], 'comments': []}"
3163,"{'trades': [34182], 'comments': []}"
3164,"{'trades': [], 'comments': []}"
3165,"{'trades': [], 'comments': []}"
3166,"{'trades': [], 'comments': []}"
3167,"{'trades': [34270, 34206, 34263, 34258, 34236, 34231, 34203, 34239, 34272, 34268, 34278, 34245, 34284, 34243, 34244], 'comments': []}"
3168,"{'trades': [34186], 'comments': []}"
3169,"{'trades': [34185], 'comments': []}"
3170,"{'trades': [], 'comments': []}"
3171,"{'trades': [34194], 'comments': []}"
3172,"{'trades': [34226, 34218, 34228, 34227, 34281, 34290, 34200], 'comments': []}"
3173,"{'trades': [34197], 'comments': []}"
3174,"{'trades': [34201], 'comments': []}"
3175,"{'trades': [34204], 'comments': []}"
3176,"{'trades': [], 'comments': []}"
3177,"{'trades': [], 'comments': []}"
3178,"{'trades': [], 'comments': []}"
3179,"{'trades': [34216], 'comments': []}"
3180,"{'trades': [], 'comments': []}"
3181,"{'trades': [], 'comments': []}"
3182,"{'trades': [], 'comments': []}"
3183,"{'trades': [], 'comments': []}"
3184,"{'trades': [], 'comments': []}"
3185,"{'trades': [34234], 'comments': []}"
3186,"{'trades': [], 'comments': []}"
3187,"{'trades': [34237], 'comments': []}"
3188,"{'trades': [34264, 34260, 34246], 'comments': []}"
3189,"{'trades': [34273, 34250, 34257, 34366], 'comments': []}"
3190,"{'trades': [], 'comments': []}"
3191,"{'trades': [34248], 'comments': []}"
3192,"{'trades': [], 'comments': []}"
3193,"{'trades': [34266], 'comments': []}"
3194,"{'trades': [34252], 'comments': []}"
3195,"{'trades': [34254], 'comments': []}"
3196,"{'trades': [], 'comments': []}"
3197,"{'trades': [34276], 'comments': []}"
3198,"{'trades': [], 'comments': []}"
3199,"{'trades': [34287, 34298, 34304, 34282], 'comments': []}"
3200,"{'trades': [34289], 'comments': []}"
3201,"{'trades': [34291], 'comments': []}"
3202,"{'trades': [34299], 'comments': []}"
3203,"{'trades': [], 'comments': []}"
3204,"{'trades': [34328, 34313], 'comments': []}"
3205,"{'trades': [], 'comments': []}"
3206,"{'trades': [34327], 'comments': []}"
3207,"{'trades': [34447, 34480, 34441], 'comments': []}"
3208,"{'trades': [34336], 'comments': []}"
3209,"{'trades': [34333], 'comments': []}"
3210,"{'trades': [34346], 'comments': []}"
3211,"{'trades': [], 'comments': []}"
3212,"{'trades': [34339], 'comments': []}"
3213,"{'trades': [34459, 34343, 34355], 'comments': []}"
3214,"{'trades': [], 'comments': []}"
3215,"{'trades': [34344], 'comments': []}"
3216,"{'trades': [34348], 'comments': []}"
3217,"{'trades': [34351], 'comments': []}"
3218,"{'trades': [], 'comments': []}"
3219,"{'trades': [34386], 'comments': []}"
3220,"{'trades': [34357], 'comments': []}"
3221,"{'trades': [], 'comments': []}"
3222,"{'trades': [], 'comments': []}"
3223,"{'trades': [], 'comments': []}"
3224,"{'trades': [34402], 'comments': []}"
3225,"{'trades': [34418, 34390], 'comments': []}"
3226,"{'trades': [], 'comments': []}"
3227,"{'trades': [34398], 'comments': []}"
3228,"{'trades': [], 'comments': []}"
3229,"{'trades': [34400], 'comments': []}"
3230,"{'trades': [34401], 'comments': []}"
3231,"{'trades': [34407], 'comments': []}"
3232,"{'trades': [34460], 'comments': []}"
3233,"{'trades': [34416], 'comments': []}"
3234,"{'trades': [34430], 'comments': []}"
3235,"{'trades': [34434], 'comments': []}"
3236,"{'trades': [34433], 'comments': []}"
3237,"{'trades': [34454], 'comments': []}"
3238,"{'trades': [34462], 'comments': []}"
3239,"{'trades': [], 'comments': []}"
3240,"{'trades': [], 'comments': []}"
3241,"{'trades': [34464], 'comments': []}"
3242,"{'trades': [34536, 34513, 34515, 34481, 34486, 34494, 34518, 34527, 34507, 34466, 34479], 'comments': []}"
3243,"{'trades': [34476], 'comments': []}"
3244,"{'trades': [], 'comments': []}"
3245,"{'trades': [], 'comments': []}"
3246,"{'trades': [], 'comments': []}"
3247,"{'trades': [34482], 'comments': []}"
3248,"{'trades': [34489], 'comments': []}"
3249,"{'trades': [34608, 34624, 34611, 34615, 34620, 34613, 34538, 34622, 34606], 'comments': [2216]}"
3250,"{'trades': [], 'comments': []}"
3251,"{'trades': [34492], 'comments': []}"
3252,"{'trades': [], 'comments': []}"
3253,"{'trades': [34500], 'comments': []}"
3254,"{'trades': [], 'comments': []}"
3255,"{'trades': [34498], 'comments': []}"
3256,"{'trades': [], 'comments': []}"
3257,"{'trades': [34516], 'comments': []}"
3258,"{'trades': [34521], 'comments': []}"
3259,"{'trades': [34530], 'comments': []}"
3260,"{'trades': [34525, 34555, 35136], 'comments': []}"
3261,"{'trades': [34533], 'comments': []}"
3262,"{'trades': [], 'comments': []}"
3263,"{'trades': [34540], 'comments': []}"
3264,"{'trades': [34542, 34593, 34567, 34559], 'comments': []}"
3265,"{'trades': [34560], 'comments': [2221]}"
3266,"{'trades': [34570], 'comments': []}"
3267,"{'trades': [34575], 'comments': []}"
3268,"{'trades': [], 'comments': []}"
3269,"{'trades': [34594, 34585], 'comments': []}"
3270,"{'trades': [34586], 'comments': []}"
3271,"{'trades': [], 'comments': []}"
3272,"{'trades': [34588], 'comments': []}"
3273,"{'trades': [], 'comments': []}"
3274,"{'trades': [34592], 'comments': []}"
3275,"{'trades': [34595], 'comments': []}"
3276,"{'trades': [], 'comments': []}"
3277,"{'trades': [], 'comments': []}"
3278,"{'trades': [34599, 34603], 'comments': []}"
3279,"{'trades': [34600], 'comments': []}"
3280,"{'trades': [], 'comments': []}"
3281,"{'trades': [], 'comments': []}"
3282,"{'trades': [34601], 'comments': []}"
3283,"{'trades': [34604], 'comments': []}"
3284,"{'trades': [35366], 'comments': []}"
3285,"{'trades': [], 'comments': []}"
3286,"{'trades': [], 'comments': []}"
3287,"{'trades': [34609], 'comments': []}"
3288,"{'trades': [], 'comments': []}"
3289,"{'trades': [34612], 'comments': []}"
3290,"{'trades': [34761, 34614], 'comments': []}"
3291,"{'trades': [], 'comments': []}"
3292,"{'trades': [34619], 'comments': []}"
3293,"{'trades': [34617], 'comments': []}"
3294,"{'trades': [34621], 'comments': []}"
3295,"{'trades': [], 'comments': []}"
3296,"{'trades': [], 'comments': []}"
3297,"{'trades': [34625], 'comments': []}"
3298,"{'trades': [34706, 34628], 'comments': []}"
3299,"{'trades': [34626], 'comments': []}"
3300,"{'trades': [], 'comments': []}"
3301,"{'trades': [34629], 'comments': []}"
3302,"{'trades': [34631], 'comments': []}"
3303,"{'trades': [34636], 'comments': []}"
3304,"{'trades': [34637], 'comments': []}"
3305,"{'trades': [34639], 'comments': []}"
3306,"{'trades': [], 'comments': []}"
3307,"{'trades': [], 'comments': []}"
3308,"{'trades': [34642], 'comments': []}"
3309,"{'trades': [], 'comments': []}"
3310,"{'trades': [34641, 34643], 'comments': []}"
3311,"{'trades': [34644], 'comments': []}"
3312,"{'trades': [], 'comments': []}"
3313,"{'trades': [34646], 'comments': []}"
3314,"{'trades': [], 'comments': []}"
3315,"{'trades': [34647], 'comments': []}"
3316,"{'trades': [], 'comments': []}"
3317,"{'trades': [], 'comments': []}"
3318,"{'trades': [34649], 'comments': []}"
3319,"{'trades': [34650], 'comments': []}"
3320,"{'trades': [34652], 'comments': []}"
3321,"{'trades': [], 'comments': []}"
3322,"{'trades': [34654], 'comments': []}"
3323,"{'trades': [34658, 34656], 'comments': []}"
3324,"{'trades': [], 'comments': []}"
3325,"{'trades': [], 'comments': []}"
3326,"{'trades': [34663], 'comments': []}"
3327,"{'trades': [34661, 34659], 'comments': []}"
3328,"{'trades': [34664], 'comments': []}"
3329,"{'trades': [], 'comments': []}"
3330,"{'trades': [34660], 'comments': []}"
3331,"{'trades': [34680, 34670], 'comments': []}"
3332,"{'trades': [34667], 'comments': []}"
3333,"{'trades': [34673], 'comments': []}"
3334,"{'trades': [34672], 'comments': []}"
3335,"{'trades': [34689], 'comments': []}"
3336,"{'trades': [], 'comments': []}"
3337,"{'trades': [], 'comments': []}"
3338,"{'trades': [34674], 'comments': []}"
3339,"{'trades': [34679], 'comments': []}"
3340,"{'trades': [34678], 'comments': []}"
3341,"{'trades': [34682], 'comments': []}"
3342,"{'trades': [], 'comments': []}"
3343,"{'trades': [34685], 'comments': []}"
3344,"{'trades': [], 'comments': []}"
3345,"{'trades': [34695], 'comments': []}"
3346,"{'trades': [34693], 'comments': []}"
3347,"{'trades': [34697], 'comments': []}"
3348,"{'trades': [34698], 'comments': []}"
3349,"{'trades': [34717], 'comments': []}"
3350,"{'trades': [34747, 34701], 'comments': []}"
3351,"{'trades': [], 'comments': []}"
3352,"{'trades': [34707], 'comments': []}"
3353,"{'trades': [34710], 'comments': []}"
3354,"{'trades': [34714], 'comments': []}"
3355,"{'trades': [34727, 34716], 'comments': []}"
3356,"{'trades': [34721], 'comments': []}"
3357,"{'trades': [34739, 34723], 'comments': []}"
3358,"{'trades': [35763, 34724], 'comments': []}"
3359,"{'trades': [34730], 'comments': []}"
3360,"{'trades': [34745, 34728], 'comments': []}"
3361,"{'trades': [], 'comments': []}"
3362,"{'trades': [34729], 'comments': []}"
3363,"{'trades': [34731], 'comments': []}"
3364,"{'trades': [], 'comments': []}"
3365,"{'trades': [34740], 'comments': []}"
3366,"{'trades': [], 'comments': []}"
3367,"{'trades': [], 'comments': []}"
3368,"{'trades': [], 'comments': []}"
3369,"{'trades': [], 'comments': []}"
3370,"{'trades': [34752], 'comments': []}"
3371,"{'trades': [34789, 34748], 'comments': []}"
3372,"{'trades': [34809, 34766, 34799, 34756], 'comments': []}"
3373,"{'trades': [], 'comments': []}"
3374,"{'trades': [], 'comments': []}"
3375,"{'trades': [34751], 'comments': []}"
3376,"{'trades': [34757], 'comments': []}"
3377,"{'trades': [34773, 34760], 'comments': []}"
3378,"{'trades': [], 'comments': []}"
3379,"{'trades': [34762], 'comments': []}"
3380,"{'trades': [], 'comments': []}"
3381,"{'trades': [], 'comments': []}"
3382,"{'trades': [35657, 34780], 'comments': []}"
3383,"{'trades': [34769], 'comments': []}"
3384,"{'trades': [34767], 'comments': []}"
3385,"{'trades': [34782], 'comments': []}"
3386,"{'trades': [34774], 'comments': []}"
3387,"{'trades': [34777], 'comments': []}"
3388,"{'trades': [34784, 34800, 34778], 'comments': []}"
3389,"{'trades': [], 'comments': []}"
3390,"{'trades': [34783], 'comments': []}"
3391,"{'trades': [34786], 'comments': []}"
3392,"{'trades': [34793], 'comments': []}"
3393,"{'trades': [34790], 'comments': []}"
3394,"{'trades': [], 'comments': []}"
3395,"{'trades': [34805], 'comments': []}"
3396,"{'trades': [34803], 'comments': []}"
3397,"{'trades': [], 'comments': []}"
3398,"{'trades': [], 'comments': []}"
3399,"{'trades': [34822], 'comments': []}"
3400,"{'trades': [34839], 'comments': []}"
3401,"{'trades': [], 'comments': []}"
3402,"{'trades': [], 'comments': []}"
3403,"{'trades': [34852], 'comments': []}"
3404,"{'trades': [], 'comments': []}"
3405,"{'trades': [], 'comments': []}"
3406,"{'trades': [34860], 'comments': []}"
3407,"{'trades': [], 'comments': []}"
3408,"{'trades': [], 'comments': []}"
3409,"{'trades': [34870], 'comments': []}"
3410,"{'trades': [34868], 'comments': []}"
3411,"{'trades': [], 'comments': []}"
3412,"{'trades': [34921, 34902, 34982], 'comments': []}"
3413,"{'trades': [34873], 'comments': []}"
3414,"{'trades': [34874], 'comments': []}"
3415,"{'trades': [34878], 'comments': []}"
3416,"{'trades': [34880], 'comments': []}"
3417,"{'trades': [], 'comments': []}"
3418,"{'trades': [34889], 'comments': []}"
3419,"{'trades': [34887], 'comments': []}"
3420,"{'trades': [34895], 'comments': []}"
3421,"{'trades': [34898], 'comments': []}"
3422,"{'trades': [34897], 'comments': []}"
3423,"{'trades': [34900], 'comments': []}"
3424,"{'trades': [34901], 'comments': []}"
3425,"{'trades': [34903], 'comments': []}"
3426,"{'trades': [34912], 'comments': []}"
3427,"{'trades': [], 'comments': []}"
3428,"{'trades': [34917], 'comments': []}"
3429,"{'trades': [34918], 'comments': []}"
3430,"{'trades': [34954, 34928, 34971], 'comments': []}"
3431,"{'trades': [34931], 'comments': []}"
3432,"{'trades': [34936], 'comments': []}"
3433,"{'trades': [34937, 34932], 'comments': []}"
3434,"{'trades': [], 'comments': []}"
3435,"{'trades': [], 'comments': []}"
3436,"{'trades': [34942], 'comments': []}"
3437,"{'trades': [34940], 'comments': []}"
3438,"{'trades': [], 'comments': []}"
3439,"{'trades': [], 'comments': []}"
3440,"{'trades': [34941], 'comments': []}"
3441,"{'trades': [34953], 'comments': []}"
3442,"{'trades': [34961], 'comments': []}"
3443,"{'trades': [34962], 'comments': []}"
3444,"{'trades': [34968], 'comments': []}"
3445,"{'trades': [34967], 'comments': []}"
3446,"{'trades': [], 'comments': []}"
3447,"{'trades': [], 'comments': []}"
3448,"{'trades': [34975], 'comments': [2225]}"
3449,"{'trades': [34983], 'comments': []}"
3450,"{'trades': [], 'comments': []}"
3451,"{'trades': [], 'comments': []}"
3452,"{'trades': [34984], 'comments': []}"
3453,"{'trades': [35193, 34985], 'comments': []}"
3454,"{'trades': [34992], 'comments': []}"
3455,"{'trades': [34990], 'comments': []}"
3456,"{'trades': [34998], 'comments': []}"
3457,"{'trades': [], 'comments': []}"
3458,"{'trades': [35013, 35010], 'comments': []}"
3459,"{'trades': [35007], 'comments': []}"
3460,"{'trades': [], 'comments': []}"
3461,"{'trades': [35011], 'comments': []}"
3462,"{'trades': [35050], 'comments': []}"
3463,"{'trades': [35015], 'comments': []}"
3464,"{'trades': [], 'comments': []}"
3465,"{'trades': [], 'comments': []}"
3466,"{'trades': [35026], 'comments': []}"
3467,"{'trades': [35029], 'comments': []}"
3468,"{'trades': [35035], 'comments': []}"
3469,"{'trades': [35032], 'comments': []}"
3470,"{'trades': [35081, 35074, 35069, 35061, 35052], 'comments': []}"
3471,"{'trades': [], 'comments': []}"
3472,"{'trades': [], 'comments': []}"
3473,"{'trades': [], 'comments': []}"
3474,"{'trades': [35063], 'comments': []}"
3475,"{'trades': [35066], 'comments': []}"
3476,"{'trades': [], 'comments': []}"
3477,"{'trades': [35085], 'comments': []}"
3478,"{'trades': [], 'comments': []}"
3479,"{'trades': [35090], 'comments': []}"
3480,"{'trades': [35093], 'comments': []}"
3481,"{'trades': [], 'comments': []}"
3482,"{'trades': [35102], 'comments': []}"
3483,"{'trades': [35105], 'comments': []}"
3484,"{'trades': [35129], 'comments': []}"
3485,"{'trades': [35124, 35146], 'comments': []}"
3486,"{'trades': [], 'comments': []}"
3487,"{'trades': [], 'comments': []}"
3488,"{'trades': [35142], 'comments': []}"
3489,"{'trades': [], 'comments': []}"
3490,"{'trades': [35127], 'comments': []}"
3491,"{'trades': [], 'comments': []}"
3492,"{'trades': [35134], 'comments': []}"
3493,"{'trades': [], 'comments': []}"
3494,"{'trades': [], 'comments': []}"
3495,"{'trades': [], 'comments': []}"
3496,"{'trades': [35151], 'comments': []}"
3497,"{'trades': [], 'comments': []}"
3498,"{'trades': [35152, 35157], 'comments': []}"
3499,"{'trades': [], 'comments': []}"
3500,"{'trades': [35159, 35156, 35154], 'comments': []}"
3501,"{'trades': [], 'comments': []}"
3502,"{'trades': [35164], 'comments': []}"
3503,"{'trades': [], 'comments': []}"
3504,"{'trades': [35168], 'comments': []}"
3505,"{'trades': [35171], 'comments': []}"
3506,"{'trades': [], 'comments': []}"
3507,"{'trades': [35175], 'comments': []}"
3508,"{'trades': [35177, 35200], 'comments': []}"
3509,"{'trades': [35183], 'comments': []}"
3510,"{'trades': [35180], 'comments': []}"
3511,"{'trades': [], 'comments': []}"
3512,"{'trades': [35220, 35187], 'comments': []}"
3513,"{'trades': [35189], 'comments': []}"
3514,"{'trades': [], 'comments': []}"
3515,"{'trades': [35191], 'comments': []}"
3516,"{'trades': [], 'comments': []}"
3517,"{'trades': [35199], 'comments': []}"
3518,"{'trades': [35217, 35213, 35205], 'comments': []}"
3519,"{'trades': [], 'comments': []}"
3520,"{'trades': [35202], 'comments': []}"
3521,"{'trades': [35204], 'comments': []}"
3522,"{'trades': [], 'comments': []}"
3523,"{'trades': [35210], 'comments': []}"
3524,"{'trades': [35224], 'comments': []}"
3525,"{'trades': [35219], 'comments': []}"
3526,"{'trades': [35227], 'comments': []}"
3527,"{'trades': [], 'comments': []}"
3528,"{'trades': [], 'comments': []}"
3529,"{'trades': [35229], 'comments': []}"
3530,"{'trades': [35233], 'comments': []}"
3531,"{'trades': [], 'comments': []}"
3532,"{'trades': [], 'comments': []}"
3533,"{'trades': [35247], 'comments': []}"
3534,"{'trades': [35242, 35239], 'comments': []}"
3535,"{'trades': [35241], 'comments': []}"
3536,"{'trades': [], 'comments': []}"
3537,"{'trades': [35243], 'comments': []}"
3538,"{'trades': [35246], 'comments': []}"
3539,"{'trades': [35248], 'comments': []}"
3540,"{'trades': [35244], 'comments': []}"
3541,"{'trades': [35245], 'comments': []}"
3542,"{'trades': [], 'comments': []}"
3543,"{'trades': [], 'comments': []}"
3544,"{'trades': [], 'comments': []}"
3545,"{'trades': [35249], 'comments': []}"
3546,"{'trades': [], 'comments': []}"
3547,"{'trades': [35258, 35252], 'comments': []}"
3548,"{'trades': [35251], 'comments': []}"
3549,"{'trades': [], 'comments': []}"
3550,"{'trades': [], 'comments': []}"
3551,"{'trades': [35260], 'comments': []}"
3552,"{'trades': [35271], 'comments': []}"
3553,"{'trades': [35265], 'comments': []}"
3554,"{'trades': [35636, 35263], 'comments': []}"
3555,"{'trades': [35438, 35262], 'comments': []}"
3556,"{'trades': [35267], 'comments': []}"
3557,"{'trades': [35280], 'comments': []}"
3558,"{'trades': [35288, 35268], 'comments': []}"
3559,"{'trades': [35276], 'comments': []}"
3560,"{'trades': [], 'comments': []}"
3561,"{'trades': [35273], 'comments': []}"
3562,"{'trades': [], 'comments': []}"
3563,"{'trades': [35283, 35277], 'comments': []}"
3564,"{'trades': [35274], 'comments': []}"
3565,"{'trades': [], 'comments': []}"
3566,"{'trades': [35287], 'comments': []}"
3567,"{'trades': [35291], 'comments': []}"
3568,"{'trades': [35295], 'comments': []}"
3569,"{'trades': [35658, 35315, 35296], 'comments': []}"
3570,"{'trades': [35302], 'comments': []}"
3571,"{'trades': [35297], 'comments': []}"
3572,"{'trades': [], 'comments': []}"
3573,"{'trades': [35314], 'comments': []}"
3574,"{'trades': [35311, 35305], 'comments': []}"
3575,"{'trades': [35310], 'comments': []}"
3576,"{'trades': [], 'comments': []}"
3577,"{'trades': [], 'comments': []}"
3578,"{'trades': [], 'comments': []}"
3579,"{'trades': [35320], 'comments': []}"
3580,"{'trades': [], 'comments': []}"
3581,"{'trades': [35346, 35339], 'comments': []}"
3582,"{'trades': [35328, 35322], 'comments': []}"
3583,"{'trades': [], 'comments': []}"
3584,"{'trades': [35324], 'comments': []}"
3585,"{'trades': [35331], 'comments': []}"
3586,"{'trades': [35333], 'comments': []}"
3587,"{'trades': [], 'comments': []}"
3588,"{'trades': [35337], 'comments': []}"
3589,"{'trades': [35345], 'comments': []}"
3590,"{'trades': [35350], 'comments': []}"
3591,"{'trades': [35351], 'comments': []}"
3592,"{'trades': [35348], 'comments': []}"
3593,"{'trades': [], 'comments': []}"
3594,"{'trades': [35354], 'comments': []}"
3595,"{'trades': [], 'comments': []}"
3596,"{'trades': [35358], 'comments': []}"
3597,"{'trades': [35361], 'comments': []}"
3598,"{'trades': [35363], 'comments': []}"
3599,"{'trades': [], 'comments': []}"
3600,"{'trades': [], 'comments': []}"
3601,"{'trades': [], 'comments': []}"
3602,"{'trades': [], 'comments': []}"
3603,"{'trades': [35447], 'comments': []}"
3604,"{'trades': [35375], 'comments': []}"
3605,"{'trades': [35377], 'comments': []}"
3606,"{'trades': [35380], 'comments': []}"
3607,"{'trades': [35378], 'comments': []}"
3608,"{'trades': [], 'comments': []}"
3609,"{'trades': [35379], 'comments': []}"
3610,"{'trades': [35383], 'comments': []}"
3611,"{'trades': [], 'comments': []}"
3612,"{'trades': [], 'comments': []}"
3613,"{'trades': [35384], 'comments': []}"
3614,"{'trades': [35386], 'comments': []}"
3615,"{'trades': [], 'comments': []}"
3616,"{'trades': [], 'comments': []}"
3617,"{'trades': [35396], 'comments': []}"
3618,"{'trades': [], 'comments': []}"
3619,"{'trades': [35391], 'comments': []}"
3620,"{'trades': [35392, 35398], 'comments': []}"
3621,"{'trades': [], 'comments': []}"
3622,"{'trades': [], 'comments': []}"
3623,"{'trades': [], 'comments': []}"
3624,"{'trades': [35394], 'comments': []}"
3625,"{'trades': [], 'comments': []}"
3626,"{'trades': [35395], 'comments': []}"
3627,"{'trades': [35425, 35402], 'comments': []}"
3628,"{'trades': [], 'comments': []}"
3629,"{'trades': [35405], 'comments': []}"
3630,"{'trades': [35400], 'comments': []}"
3631,"{'trades': [], 'comments': []}"
3632,"{'trades': [35401], 'comments': []}"
3633,"{'trades': [35448], 'comments': []}"
3634,"{'trades': [35413, 35404], 'comments': []}"
3635,"{'trades': [], 'comments': []}"
3636,"{'trades': [], 'comments': []}"
3637,"{'trades': [35407], 'comments': []}"
3638,"{'trades': [35408], 'comments': []}"
3639,"{'trades': [35464, 35439, 35411], 'comments': []}"
3640,"{'trades': [35412], 'comments': []}"
3641,"{'trades': [35415], 'comments': []}"
3642,"{'trades': [], 'comments': []}"
3643,"{'trades': [35421, 35423, 35418], 'comments': []}"
3644,"{'trades': [35416], 'comments': []}"
3645,"{'trades': [35419], 'comments': []}"
3646,"{'trades': [35417], 'comments': []}"
3647,"{'trades': [35427], 'comments': []}"
3648,"{'trades': [35426], 'comments': []}"
3649,"{'trades': [35436, 35428], 'comments': []}"
3650,"{'trades': [35424], 'comments': []}"
3651,"{'trades': [], 'comments': []}"
3652,"{'trades': [], 'comments': []}"
3653,"{'trades': [35430], 'comments': []}"
3654,"{'trades': [35429], 'comments': []}"
3655,"{'trades': [35432], 'comments': []}"
3656,"{'trades': [], 'comments': []}"
3657,"{'trades': [], 'comments': []}"
3658,"{'trades': [35431], 'comments': []}"
3659,"{'trades': [35435], 'comments': []}"
3660,"{'trades': [], 'comments': []}"
3661,"{'trades': [35434], 'comments': []}"
3662,"{'trades': [], 'comments': []}"
3663,"{'trades': [], 'comments': []}"
3664,"{'trades': [], 'comments': []}"
3665,"{'trades': [], 'comments': []}"
3666,"{'trades': [35442], 'comments': []}"
3667,"{'trades': [35445], 'comments': []}"
3668,"{'trades': [35443], 'comments': []}"
3669,"{'trades': [35450], 'comments': []}"
3670,"{'trades': [35444], 'comments': []}"
3671,"{'trades': [35449], 'comments': []}"
3672,"{'trades': [35446], 'comments': []}"
3673,"{'trades': [35451], 'comments': []}"
3674,"{'trades': [], 'comments': []}"
3675,"{'trades': [], 'comments': []}"
3676,"{'trades': [], 'comments': []}"
3677,"{'trades': [35452], 'comments': []}"
3678,"{'trades': [35454], 'comments': []}"
3679,"{'trades': [35456], 'comments': []}"
3680,"{'trades': [35457], 'comments': []}"
3681,"{'trades': [35459], 'comments': []}"
3682,"{'trades': [35458], 'comments': []}"
3683,"{'trades': [35461], 'comments': []}"
3684,"{'trades': [35460, 35473], 'comments': []}"
3685,"{'trades': [35463], 'comments': []}"
3686,"{'trades': [35462], 'comments': []}"
3687,"{'trades': [], 'comments': []}"
3688,"{'trades': [35466], 'comments': []}"
3689,"{'trades': [35469], 'comments': []}"
3690,"{'trades': [35465], 'comments': []}"
3691,"{'trades': [], 'comments': []}"
3692,"{'trades': [], 'comments': []}"
3693,"{'trades': [35468], 'comments': []}"
3694,"{'trades': [35467], 'comments': []}"
3695,"{'trades': [35470], 'comments': []}"
3696,"{'trades': [35472], 'comments': []}"
3697,"{'trades': [35471], 'comments': []}"
3698,"{'trades': [], 'comments': []}"
3699,"{'trades': [], 'comments': []}"
3700,"{'trades': [35474], 'comments': []}"
3701,"{'trades': [], 'comments': []}"
3702,"{'trades': [35475], 'comments': []}"
3703,"{'trades': [36097, 36088], 'comments': []}"
3704,"{'trades': [], 'comments': []}"
3705,"{'trades': [], 'comments': []}"
3706,"{'trades': [35478], 'comments': []}"
3707,"{'trades': [35476], 'comments': []}"
3708,"{'trades': [35477], 'comments': []}"
3709,"{'trades': [35479], 'comments': []}"
3710,"{'trades': [], 'comments': []}"
3711,"{'trades': [], 'comments': []}"
3712,"{'trades': [35480], 'comments': []}"
3713,"{'trades': [], 'comments': []}"
3714,"{'trades': [35483], 'comments': []}"
3715,"{'trades': [35482], 'comments': []}"
3716,"{'trades': [35956, 35481], 'comments': []}"
3717,"{'trades': [35486], 'comments': []}"
3718,"{'trades': [35484], 'comments': []}"
3719,"{'trades': [35485], 'comments': []}"
3720,"{'trades': [35488], 'comments': []}"
3721,"{'trades': [], 'comments': []}"
3722,"{'trades': [35489], 'comments': []}"
3723,"{'trades': [], 'comments': []}"
3724,"{'trades': [], 'comments': []}"
3725,"{'trades': [35491], 'comments': []}"
3726,"{'trades': [], 'comments': []}"
3727,"{'trades': [], 'comments': []}"
3728,"{'trades': [35518, 35494, 35499], 'comments': []}"
3729,"{'trades': [35500], 'comments': []}"
3730,"{'trades': [], 'comments': []}"
3731,"{'trades': [35495], 'comments': []}"
3732,"{'trades': [35497], 'comments': []}"
3733,"{'trades': [35501], 'comments': []}"
3734,"{'trades': [35505], 'comments': []}"
3735,"{'trades': [35504], 'comments': []}"
3736,"{'trades': [35503], 'comments': []}"
3737,"{'trades': [35510], 'comments': []}"
3738,"{'trades': [35509], 'comments': []}"
3739,"{'trades': [35516], 'comments': []}"
3740,"{'trades': [], 'comments': []}"
3741,"{'trades': [35513], 'comments': []}"
3742,"{'trades': [35515], 'comments': []}"
3743,"{'trades': [35520], 'comments': []}"
3744,"{'trades': [35521], 'comments': []}"
3745,"{'trades': [], 'comments': []}"
3746,"{'trades': [35524, 35531], 'comments': []}"
3747,"{'trades': [35528], 'comments': []}"
3748,"{'trades': [35533], 'comments': []}"
